Vague;Frame_Index;Temps_Total(ms);FPS_Instantane
0;54;16;16;16;16;16;16;16;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
0;59;16;16;16;16;17;16;16;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
0;58;16;16;16;17;17;18;17;16;16;16
0;59;16;16;16;16;17;16;16;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
1;52;20;21;20;21;23;23;23;20;26;24
1;38;30;21;30;21;23;22;32;22;28;27
1;36;27;25;36;24;28;24;24;25;28;36
1;33;29;37;27;26;37;24;28;25;25;36
1;37;23;29;24;22;21;32;21;31;24;25
1;37;24;24;25;26;36;26;23;29;22;30
1;38;21;23;22;29;20;31;21;30;21;22
1;38;23;22;30;22;31;23;24;24;28;21
1;37;27;27;24;28;26;27;23;31;24;23
1;41;26;19;20;20;19;21;26;22;29;21
1;42;21;19;21;25;19;20;26;21;23;23
1;41;27;20;32;20;19;31;22;28;19;19
1;43;20;25;19;20;26;22;29;21;22;20
1;43;27;18;19;21;20;29;19;30;23;26
1;43;27;19;20;27;20;30;19;21;33;19
2;38;27;26;36;34;25;27;35;36;37;36
2;28;28;37;28;38;36;37;36;37;38;36
2;26;38;37;37;38;36;37;36;37;37;38
2;26;36;37;38;39;37;37;36;36;36;37
2;26;38;39;38;39;37;37;40;37;38;39
2;28;36;37;36;35;27;37;36;26;27;37
2;29;25;28;27;36;25;27;37;37;35;35
2;31;37;25;26;33;33;33;34;34;25;35
2;33;33;28;36;25;26;36;35;25;26;34
2;33;24;33;26;36;36;37;34;26;36;25
2;34;28;26;24;33;24;29;29;36;36;37
2;37;29;24;27;26;26;28;26;24;31;23
2;38;29;24;24;22;25;22;29;22;29;25
2;38;23;27;23;23;20;30;22;28;22;28
2;39;26;23;28;22;30;22;28;22;22;21
2;39;29;25;26;23;27;23;26;22;21;20
2;39;27;24;24;23;28;22;23;22;22;22
2;38;22;28;21;29;21;23;21;29;22;31
2;39;24;23;22;29;22;24;22;28;21;30
3;25;39;40;40;39;40;40;41;38;39;39
3;25;41;40;39;41;41;39;38;38;40;38
3;25;38;37;38;39;38;37;37;37;37;39
3;26;37;39;37;38;38;37;38;35;38;36
3;26;39;38;37;38;37;37;38;39;36;36
3;27;38;37;37;37;37;39;37;37;37;37
3;27;37;36;36;38;36;37;36;35;37;37
3;27;38;37;37;38;38;38;37;36;38;37
3;29;33;25;35;27;35;35;36;37;35;25
3;32;26;24;34;24;26;25;27;26;28;26
3;33;35;35;25;27;36;25;33;25;25;31
3;33;36;35;26;24;28;23;27;25;32;22
3;39;27;23;28;23;34;24;26;23;27;22
3;39;24;28;21;25;23;27;22;27;22;24
3;38;35;23;33;34;25;24;22;30;23;24
3;39;24;24;26;33;22;24;21;29;22;27
3;39;27;25;27;22;27;22;29;34;24;32
3;37;35;34;24;26;22;29;23;28;24;26
3;38;34;22;29;23;27;22;24;24;27;23
4;34;22;38;38;38;37;37;38;37;38;37
4;25;39;39;38;40;40;39;41;41;40;40
4;23;41;42;42;42;41;40;40;42;43;42
4;23;43;42;44;46;40;41;44;42;42;40
4;24;40;40;40;39;39;39;40;39;40;39
4;26;37;39;37;37;37;38;40;38;38;38
4;25;39;40;38;39;38;38;39;38;38;38
4;25;40;40;39;38;39;38;41;39;39;39
4;25;38;38;38;38;40;39;31;40;37;38
4;25;39;39;39;39;39;39;39;38;39;36
4;27;38;36;37;36;37;36;38;37;38;37
4;27;39;37;37;36;36;37;37;27;37;35
4;32;25;29;26;35;26;37;36;26;26;25
4;31;37;25;33;26;37;27;39;26;37;27
4;33;26;27;37;26;37;27;38;36;25;25
4;35;26;27;26;27;27;27;26;25;32;37
4;34;34;32;34;35;31;27;28;25;35;26
4;36;28;31;24;25;34;23;31;25;26;33
4;32;33;33;33;32;33;24;27;30;24;28
4;34;33;22;27;33;24;30;25;27;33;33
5;28;43;51;42;43;37;45;36;46;47;42
5;22;39;43;42;41;39;44;49;49;48;48
5;20;48;69;44;44;50;47;49;42;42;40
5;24;42;37;45;39;40;37;40;36;43;37
5;25;38;35;39;40;42;37;36;36;42;38
5;25;34;41;37;40;37;41;39;36;34;34
5;27;39;32;33;33;37;38;38;38;37;35
5;28;32;31;33;31;34;31;36;41;34;40
