Vague;Frame_Index;Temps_Total(ms);FPS_Instantane
0;52;21;16;16;16;16;16;16;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
0;58;17;16;16;16;16;16;16;16;16;16
0;59;16;16;16;16;16;16;17;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
0;59;16;16;16;16;17;17;16;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
0;59;16;16;16;16;16;16;16;16;16;16
1;47;21;20;21;22;21;23;19;20;20;20
1;44;20;19;21;21;24;21;23;24;24;21
1;43;24;21;23;23;23;23;23;21;24;24
1;43;20;22;21;24;21;25;22;24;21;25
1;44;22;21;21;22;22;20;21;21;19;20
1;46;20;20;23;21;20;21;22;22;19;19
1;50;20;22;21;20;19;20;18;18;19;20
1;48;20;20;21;19;21;22;22;23;21;24
1;47;20;21;19;19;20;18;19;19;20;18
1;51;17;19;19;17;17;18;17;21;18;20
1;52;21;19;21;21;21;23;20;19;21;18
1;51;21;18;20;21;18;17;19;20;19;17
2;48;20;35;26;24;29;24;26;25;28;27
2;34;27;27;28;36;34;32;28;29;31;27
2;35;29;29;26;25;26;26;26;26;28;27
2;35;28;28;30;27;26;25;26;27;29;26
2;36;25;26;26;27;29;27;25;28;25;28
2;38;26;24;28;23;27;27;25;26;25;28
2;40;23;24;22;25;24;25;22;25;24;25
2;39;23;25;22;25;23;24;23;24;23;26
2;39;21;24;25;23;22;23;23;24;24;23
2;43;21;24;21;22;23;23;21;24;21;23
2;43;21;23;20;21;21;22;19;21;21;19
2;45;21;22;21;21;23;24;20;23;21;22
2;44;21;27;23;23;22;23;19;21;22;19
2;47;19;20;21;19;20;23;21;24;20;22
2;46;22;21;22;19;20;24;20;24;20;22
3;48;21;21;20;20;22;20;24;20;24;36
3;28;34;36;36;34;35;33;32;36;36;32
3;30;33;32;32;36;30;32;34;32;31;34
3;30;34;33;34;36;32;35;34;34;32;34
3;30;29;31;33;30;32;37;37;32;34;35
3;31;29;29;31;33;31;32;30;29;30;30
3;33;27;28;27;31;25;26;26;27;28;32
3;35;28;27;27;27;26;29;27;27;27;28
3;34;29;29;27;28;29;28;30;30;26;25
3;37;28;26;25;27;28;27;27;26;26;27
3;38;25;24;26;25;24;22;26;27;26;24
3;40;25;23;24;22;24;22;23;23;24;21
3;40;24;24;25;25;26;21;24;23;26;24
3;42;21;24;24;24;22;24;21;25;22;24
3;43;22;20;22;21;23;21;23;21;23;21
3;45;20;23;21;22;20;22;21;23;21;22
4;34;34;34;35;36;39;36;35;39;37;37
4;27;37;38;37;35;36;37;36;36;36;36
4;27;35;35;37;34;35;37;36;33;35;34
4;28;36;35;33;34;34;35;34;34;34;33
4;29;34;31;32;32;34;37;34;32;34;33
4;30;34;33;32;32;29;30;30;28;33;28
4;33;29;34;28;32;29;28;29;29;31;31
4;29;32;30;30;31;36;34;32;32;32;31
4;32;30;29;30;28;31;28;30;29;31;30
4;34;28;28;26;27;30;28;27;26;27;27
4;38;24;23;26;25;26;23;25;25;24;24
4;39;26;23;23;22;26;24;26;26;23;24
4;40;23;26;22;24;23;24;23;25;24;25
4;40;25;23;23;22;26;23;26;26;25;24
4;41;24;24;25;24;25;26;27;24;24;22
4;38;30;32;30;29;32;24;25;24;26;25
4;40;25;26;25;23;23;24;23;24;21;25
5;40;23;25;24;22;24;22;23;44;39;36
5;25;40;40;38;37;39;37;39;39;38;38
5;23;46;40;40;42;46;40;44;43;44;42
5;24;43;37;36;36;36;37;37;38;36;37
5;27;37;34;33;34;35;34;34;32;33;33
5;30;32;33;32;34;32;36;32;33;33;34
5;29;31;31;29;29;30;31;31;33;33;31
5;31;29;30;30;32;29;32;27;31;29;30
5;32;36;33;31;32;31;31;28;29;31;32
5;35;26;24;26;26;27;27;25;28;27;29
5;36;23;25;23;25;26;24;26;25;25;23
5;40;25;22;25;23;25;21;25;22;25;25
5;42;24;23;24;26;24;24;23;25;22;24
5;40;23;24;24;25;25;23;21;23;22;26
5;42;25;25;23;23;26;22;25;21;24;22
5;45;19;20;20;20;22;22;22;20;22;22
5;44;20;20;19;22;21;20;23;20;22;22
5;46;23;21;22;19;19;22;20;23;19;19
6;40;23;41;38;37;35;37;37;37;38;37
6;23;41;42;43;45;45;46;48;43;44;44
6;21;42;48;46;48;47;48;47;49;48;54
6;22;40;38;38;39;40;39;39;41;41;41
6;23;41;41;42;40;40;39;37;43;44;43
6;23;42;41;40;40;38;37;39;41;39;39
6;26;35;39;36;36;36;36;40;40;37;38
6;25;42;44;38;41;38;35;36;36;36;38
6;26;35;39;38;37;38;39;39;40;38;38
6;27;36;39;38;38;39;40;40;37;39;39
6;27;32;37;33;36;32;33;33;36;33;34
6;29;36;36;36;32;35;35;37;37;35;40
6;27;34;33;37;35;36;32;33;33;32;31
6;33;29;29;29;30;29;31;29;29;30;29
6;32;33;36;28;31;32;31;27;27;27;28
6;34;29;28;28;27;32;28;26;26;25;27
6;37;26;26;25;25;27;25;27;25;27;28
6;35;28;25;26;25;32;25;26;27;27;25
6;38;24;24;25;25;26;24;30;28;30;25
6;38;22;25;23;26;22;27;24;27;23;27
6;40;26;23;23;23;22;21;23;21;23;22
7;22;64;48;47;53;56;53;50;53;52;51
7;19;54;49;51;52;53;53;55;55;51;49
7;18;51;54;58;51;58;62;58;54;54;61
7;18;53;55;51;52;53;57;52;47;50;49
7;20;47;48;49;47;44;49;50;48;48;49
7;21;44;47;44;44;44;42;51;48;46;44
7;22;45;48;46;45;44;45;44;44;46;46
7;22;44;44;40;42;41;40;40;40;41;43
7;23;42;43;39;42;39;38;41;41;46;50
7;24;38;38;39;40;39;39;39;39;39;41
7;24;39;39;37;41;41;44;38;38;38;38
7;25;38;37;39;40;40;37;35;38;39;37
7;28;33;33;33;37;37;35;32;33;33;35
7;31;29;29;28;29;28;29;27;28;32;32
7;32;29;29;29;29;27;33;27;31;31;28
7;33;30;29;30;31;29;31;30;30;29;27
7;34;28;28;28;27;29;27;28;29;30;28
7;31;32;32;33;32;33;30;30;29;28;32
7;30;32;30;31;31;35;35;34;32;29;29
7;33;29;28;28;27;27;29;28;26;27;33
7;32;32;29;30;31;31;30;29;31;32;30
7;32;26;26;26;29;31;32;27;27;27;28
8;19;54;52;60;58;58;60;61;60;58;57
8;16;56;61;63;58;59;55;60;63;56;56
8;18;53;55;52;50;50;55;54;52;53;54
8;19;49;50;53;49;50;51;53;55;49;51
8;19;48;49;49;47;48;50;53;50;50;54
8;20;55;49;48;46;47;46;47;47;47;52
8;21;50;45;49;47;45;45;45;46;44;45
8;21;45;43;47;45;45;45;45;44;52;45
8;23;40;42;42;39;41;43;40;45;40;40
8;24;39;39;39;40;39;40;40;42;45;45
8;23;40;37;37;39;41;39;46;42;43;42
8;25;39;38;41;36;34;34;35;35;41;42
8;28;33;33;32;32;31;31;32;34;37;33
8;27;42;37;34;36;40;41;39;36;35;37
8;27;40;36;32;33;32;36;32;33;33;29
8;29;34;32;30;33;32;38;38;39;37;31
