Vague;Frame_Index;Temps_Total(ms);FPS_Instantane
0;47;16;16;17;16;16;16;16;16;16;16
0;58;17;17;16;16;16;16;16;16;17;16
0;53;22;22;19;20;22;23;21;20;21;21
0;49;19;19;18;20;20;20;20;19;19;20
0;53;19;20;19;20;20;17;20;19;20;19
0;53;22;16;16;17;17;17;16;16;16;16
0;53;16;16;16;19;18;19;16;16;16;17
0;55;21;21;17;18;18;18;18;16;16;16
0;55;18;17;18;21;19;17;16;16;18;17
0;56;16;16;16;16;16;16;16;16;16;16
0;56;18;18;17;17;19;18;16;16;16;16
1;37;27;31;29;29;25;30;32;31;29;32
1;34;27;28;33;31;34;27;25;28;26;28
1;35;28;27;27;23;25;24;28;25;25;28
1;36;25;24;28;30;29;28;27;26;26;26
1;36;30;32;36;28;24;25;24;23;27;24
1;40;23;26;23;25;22;25;24;25;24;25
1;40;22;23;22;24;24;27;24;25;22;26
1;41;21;25;24;22;23;22;24;22;24;22
1;33;35;33;25;26;31;32;29;25;27;25
1;35;31;33;26;25;28;31;29;29;24;28
1;38;22;26;27;23;24;21;23;26;29;31
1;41;22;23;21;24;26;23;21;22;22;25
1;38;28;24;28;27;25;25;26;25;23;26
1;38;24;21;23;22;27;24;30;25;30;27
1;39;25;26;27;27;25;28;27;26;28;31
1;39;21;21;22;21;22;22;26;26;24;28
2;37;30;30;29;33;33;32;31;35;35;34
2;28;34;34;41;43;43;37;30;33;32;29
2;28;38;35;38;36;35;29;35;38;42;34
2;26;29;32;43;44;37;37;40;38;39;40
2;28;37;39;41;36;33;34;34;33;34;32
2;27;38;39;36;40;43;34;37;39;34;39
2;29;32;29;30;36;32;36;33;34;31;33
2;30;30;32;31;30;31;30;32;33;31;33
2;31;32;33;30;28;29;31;34;38;34;33
