Vague;Frame_Index;Temps_Total(ms);FPS_Instantane
11;17;52;48;56;57;61;53;53;59;58;57
11;17;59;55;58;57;58;56;52;59;60;58
11;18;65;48;53;58;49;51;49;54;59;58
11;18;50;52;50;54;52;55;46;47;55;63
11;19;60;50;51;58;59;46;50;54;50;58
11;20;46;46;47;50;46;46;48;50;48;46
11;20;46;51;47;47;48;46;52;49;47;48
11;20;46;45;44;50;46;48;52;55;53;56
11;20;54;45;44;44;44;49;48;49;48;52
11;19;46;45;63;45;62;44;59;41;43;53
11;21;45;52;45;49;49;44;43;42;46;47
11;21;49;54;45;42;46;44;44;43;42;44
11;21;47;49;43;47;48;47;48;46;44;48
11;21;44;45;45;46;44;45;44;44;46;45
11;21;43;45;48;45;47;43;46;43;47;47
11;21;45;44;48;46;43;44;46;44;43;46
12;15;51;43;37;96;84;100;97;82;82;94
12;9;96;92;100;99;106;94;103;106;96;109
12;9;100;98;99;96;112;97;113;89;115;84
12;9;119;97;91;86;105;120;102;111;105;109
12;8;109;109;123;117;112;132;97;114;112;95
12;9;92;101;100;98;107;100;96;111;95;97
12;10;86;89;81;116;81;78;95;106;79;96
12;11;94;85;73;75;85;85;102;76;86;128
12;10;97;100;91;92;111;84;83;114;83;80
12;11;81;80;95;83;78;92;74;105;87;86
12;11;85;84;76;86;98;77;101;76;85;87
12;11;89;98;84;76;117;64;91;84;73;101
12;12;70;75;90;67;77;70;85;69;80;66
12;12;93;73;67;67;84;91;71;77;73;82
12;13;65;76;65;61;75;69;64;69;74;66
12;13;74;69;68;71;70;74;74;82;92;72
12;13;62;76;61;72;79;71;78;71;68;81
12;15;54;65;68;61;58;57;72;56;77;65
12;16;70;61;78;73;72;53;52;52;51;57
12;15;64;67;56;65;60;59;75;63;66;63
12;15;71;68;64;58;65;64;58;57;72;65
12;16;60;68;68;61;56;55;53;55;65;60
12;16;62;54;63;71;67;68;61;58;64;58
12;15;59;54;58;54;62;52;61;58;67;58
12;17;56;47;57;47;54;50;63;54;60;51
12;17;50;54;58;59;57;55;55;51;58;63
12;17;49;54;62;53;58;64;51;51;52;51
12;18;50;52;50;50;50;56;53;54;60;55
12;18;57;57;54;55;52;58;46;50;51;55
12;19;57;59;49;49;48;52;48;49;48;48
12;20;48;47;47;50;48;55;51;49;55;52
12;19;50;52;53;50;52;48;48;51;50;59
12;20;48;48;46;47;50;50;47;50;50;49
12;19;52;47;50;52;54;56;49;54;51;54
12;18;50;51;50;54;50;55;52;51;53;49
12;20;46;46;48;46;49;54;49;52;50;56
12;20;46;47;47;45;50;46;45;54;45;48
12;19;46;49;60;47;45;44;48;54;48;56
12;21;43;47;47;46;48;47;46;46;47;39
13;18;40;42;41;47;39;46;40;38;148;97
13;9;129;91;121;102;98;102;93;121;84;92
13;9;78;82;122;103;102;92;115;94;102;109
13;8;109;114;120;114;126;111;114;164;124;132
13;8;132;130;145;118;112;131;109;108;97;94
13;9;122;117;108;110;120;100;95;107;105;96
13;9;103;111;107;94;112;105;114;107;95;103
13;9;103;114;87;90;106;95;110;104;96;102
13;9;123;116;102;94;109;91;99;85;94;96
13;10;96;87;97;91;92;104;77;89;89;109
13;11;91;82;84;80;99;97;95;83;80;79
13;11;89;101;85;80;88;104;75;70;85;87
13;12;71;70;85;77;73;94;70;75;83;76
13;11;82;88;73;97;81;77;102;120;99;108
13;12;67;66;96;76;70;85;64;70;93;71
13;13;70;76;63;75;67;62;86;76;67;61
13;13;65;93;69;71;72;65;80;59;78;54
13;15;56;70;55;64;57;55;56;78;72;69
13;16;63;54;60;54;66;57;50;60;48;61
13;17;76;53;60;61;53;68;59;55;60;59
13;17;49;56;58;67;66;56;57;58;56;53
13;17;52;60;51;56;54;47;53;57;55;53
13;17;52;53;54;57;56;62;52;52;47;58
13;18;68;46;51;65;49;58;51;51;52;55
13;18;53;48;49;59;51;55;52;46;48;68
13;17;54;53;49;52;57;60;59;58;54;64
13;18;54;55;48;53;52;54;55;48;51;51
13;18;52;49;56;50;50;54;51;51;53;51
13;18;53;52;51;54;67;49;48;69;49;50
13;19;52;59;47;47;47;48;45;49;50;49
13;20;44;52;46;51;48;54;45;50;50;46
13;20;46;47;47;47;48;48;48;47;50;47
13;19;55;46;48;46;49;46;49;53;51;43
13;20;46;56;44;49;46;48;44;50;50;48
13;20;47;50;48;47;48;45;46;44;50;46
13;21;43;44;46;45;44;46;46;46;46;49
13;20;53;48;45;48;49;48;47;49;46;40
13;21;46;45;54;42;43;43;48;49;43;45
13;21;41;44;47;50;50;48;45;43;45;44
13;22;44;45;43;45;44;47;46;44;44;45
13;21;46;47;49;48;45;45;43;44;47;47
13;21;44;45;46;48;46;54;43;44;50;47
14;16;44;45;46;48;45;45;129;95;98;104
14;8;107;103;117;103;109;105;107;122;109;128
14;8;128;114;112;113;112;120;109;104;111;107
14;8;107;119;104;119;124;102;105;114;112;124
14;8;124;115;113;122;105;129;128;122;115;122
14;9;127;97;97;124;99;97;90;107;100;96
14;9;98;116;96;111;120;118;98;124;104;90
14;9;113;91;100;105;106;101;109;98;95;102
14;10;100;112;112;92;92;105;108;84;85;83
14;10;96;90;109;92;94;90;86;80;88;101
14;10;124;78;94;94;102;74;89;75;88;92
14;11;76;99;73;100;66;82;100;70;69;89
14;12;70;73;76;73;104;68;71;90;74;89
14;12;80;86;71;67;72;84;85;68;97;70
14;13;67;83;66;65;66;73;71;82;89;63
14;14;65;67;63;65;72;73;78;73;74;72
14;13;70;74;66;72;74;78;76;62;61;76
14;13;63;69;85;61;66;79;70;82;68;90
14;14;59;72;56;56;71;72;64;59;67;83
14;15;62;60;73;56;63;58;61;54;58;65
14;16;60;54;57;65;56;72;55;53;58;52
14;17;57;53;57;59;60;60;62;56;54;53
14;17;53;58;59;60;59;58;59;53;65;50
14;19;56;68;46;48;63;46;44;43;47;44
14;20;49;54;53;51;47;46;52;44;46;51
14;19;50;49;50;47;52;52;63;45;48;49
14;19;50;50;49;47;49;47;51;48;48;50
14;20;48;45;44;45;48;46;49;50;45;45
14;20;45;47;47;52;45;49;51;47;48;62
14;21;43;44;37;46;48;43;46;47;51;44
14;20;46;45;39;43;47;47;50;49;54;46
14;21;45;45;44;42;43;48;51;46;49;43
14;21;44;46;48;50;47;45;45;45;47;52
14;21;43;45;44;44;45;44;46;44;46;44
14;23;39;35;37;42;33;33;33;35;46;37
14;23;44;37;44;43;53;46;35;36;45;45
14;21;43;43;49;45;47;47;53;41;41;46
15;12;43;115;80;93;109;98;96;101;109;99
